e0-3f-49-47-25-1c,192.168.0.100,svchost.exe,C:\Windows\system32\svchost.exe
e0-3f-49-47-25-1c,192.168.0.100,taskhost.exe,C:\Windows\system32\taskhost.exe
e0-3f-49-47-25-1c,192.168.0.100,wininit.exe,C:\Windows\system32\wininit.exe
e0-3f-49-47-25-1c,192.168.0.100,winlogon.exe,C:\Windows\system32\winlogon.exe
e0-3f-49-47-25-1c,192.168.0.100,QQPCRealTimeSpeedup.exe,F:\QQPCMgr\11.3.17180.801\QQPCRealTimeSpeedup.exe
e0-3f-49-47-25-1c,192.168.0.100,QQPCRTP.exe,F:\QQPCMgr\11.3.17180.801\QQPCRtp.exe
e0-3f-49-47-25-1c,192.168.0.100,QQPCTray.exe,F:\QQPCMgr\11.3.17180.801\QQPCTray.exe
e0-3f-49-47-25-1c,192.168.0.100,QQPCNetFlow.exe,F:\QQPCMgr\11.3.17180.801\plugins\QMNetMon\QQPCNetFlow.exe
e0-3f-49-47-25-1c,192.168.0.100,yybrowser.exe,I:\yy-4\8.4.0.3\yybrowser.exe
e0-3f-49-47-25-1c,192.168.0.100,yyplatform.exe,I:\yy-4\8.4.0.3\yyplatform.exe
e0-3f-49-47-25-1c,192.168.0.100,YY.exe,I:\yy-4\YY.exe
e0-3f-49-47-25-1c,192.168.0.100,lolClientX64.exe,J:\txQY3\bin\zhcn\bin64\lolClientX64.exe
e0-3f-49-47-25-1c,192.168.0.100,smss.exe,\SystemRoot\System32\smss.exe
bc-5f-f4-f4-e7-d4,192.168.1.110,taskeng.exe,C:\Windows\System32\taskeng.exe
00-36-76-14-44-9a,172.27.35.1,360AP.exe,C:\Program Files\360\360AP\360AP.exe
00-36-76-14-44-9a,172.27.35.1,ZhuDongFangYu.exe,C:\Program Files\360\360Safe\deepscan\zhudongfangyu.exe
00-36-76-14-44-9a,172.27.35.1,360tray.exe,C:\Program Files\360\360Safe\safemon\360tray.exe
00-36-76-14-44-9a,172.27.35.1,wdswfsafe.exe,C:\Program Files\360\360Safe\safemon\wdswfsafe.exe
00-36-76-14-44-9a,172.27.35.1,QQProtect.exe,C:\Program Files\Common Files\Tencent\QQProtect\Bin\QQProtect.exe
00-36-76-14-44-9a,172.27.35.1,LMS.exe,C:\Program Files\Intel\Intel(R) Management Engine Components\LMS\LMS.exe
00-36-76-14-44-9a,172.27.35.1,HeciServer.exe,C:\Program Files\Intel\iCLS Client\HeciServer.exe
00-36-76-14-44-9a,172.27.35.1,MsMpEng.exe,C:\Program Files\Microsoft Security Client\MsMpEng.exe
00-36-76-14-44-9a,172.27.35.1,NisSrv.exe,C:\Program Files\Microsoft Security Client\NisSrv.exe
00-36-76-14-44-9a,172.27.35.1,TXPlatform.exe,C:\Program Files\Tencent\QQ\Bin\TXPlatform.exe
00-36-76-14-44-9a,172.27.35.1,QQProtect.exe,C:\Program Files\Tencent\QQ\QQProtect\Bin\QQProtect.exe
00-36-76-14-44-9a,172.27.35.1,QQ.exe,C:\Program Files\Tencent\QQ\bin\QQ.exe
00-36-76-14-44-9a,172.27.35.1,QQExternal.exe,C:\Program Files\Tencent\QQ\bin\QQExternal.exe
00-36-76-14-44-9a,172.27.35.1,SogouMobileToolHelper.exe,C:\Users\admin\AppData\Local\SogouMobileTool\SogouMobileToolHelper.exe
00-36-76-14-44-9a,172.27.35.1,explorer.exe,C:\Windows\Explorer.EXE
00-36-76-14-44-9a,172.27.35.1,rundll32.exe,C:\Windows\System32\rundll32.exe
00-36-76-14-44-9a,172.27.35.1,spoolsv.exe,C:\Windows\System32\spoolsv.exe
00-36-76-14-44-9a,172.27.35.1,svchost.exe,C:\Windows\System32\svchost.exe
00-36-76-14-44-9a,172.27.35.1,D4Ser_ICBC.exe,C:\Windows\system32\D4Ser_ICBC.exe
00-36-76-14-44-9a,172.27.35.1,dllhost.exe,C:\Windows\system32\DllHost.exe
00-36-76-14-44-9a,172.27.35.1,dwm.exe,C:\Windows\system32\Dwm.exe
00-36-76-14-44-9a,172.27.35.1,SearchIndexer.exe,C:\Windows\system32\SearchIndexer.exe
00-36-76-14-44-9a,172.27.35.1,csrss.exe,C:\Windows\system32\csrss.exe
00-36-76-14-44-9a,172.27.35.1,lsass.exe,C:\Windows\system32\lsass.exe
00-36-76-14-44-9a,172.27.35.1,lsm.exe,C:\Windows\system32\lsm.exe
00-36-76-14-44-9a,172.27.35.1,services.exe,C:\Windows\system32\services.exe
00-36-76-14-44-9a,172.27.35.1,svchost.exe,C:\Windows\system32\svchost.exe
00-36-76-14-44-9a,172.27.35.1,taskeng.exe,C:\Windows\system32\taskeng.exe
00-36-76-14-44-9a,172.27.35.1,taskhost.exe,C:\Windows\system32\taskhost.exe
00-36-76-14-44-9a,172.27.35.1,wininit.exe,C:\Windows\system32\wininit.exe
00-36-76-14-44-9a,172.27.35.1,winlogon.exe,C:\Windows\system32\winlogon.exe
00-36-76-14-44-9a,172.27.35.1,360se.exe,D:\Program Files\360se6\Application\360se.exe
00-36-76-14-44-9a,172.27.35.1,aips.exe,D:\netcut\services\AIPS.exe
00-36-76-14-44-9a,172.27.35.1,lolClient.exe,F:\lol\bin\zhcn\lolClient.exe
00-36-76-14-44-9a,172.27.35.1,kspeeder.exe,F:\KSpeeder_j3\kspeeder.exe
00-36-76-14-44-9a,172.27.35.1,YY.exe,F:\yy\YY.exe
00-36-76-14-44-9a,172.27.35.1,smss.exe,\SystemRoot\System32\smss.exe
78-0c-b8-9a-4d-62,192.168.1.5,TheWorld.exe,D:\word\TheWorld6\Application\TheWorld.exe
b8-ee-65-e6-60-d7,59.60.137.58,KGUpdater.exe,C:\Users\ADMINI~1\AppData\Local\Temp\KGUpdater.exe
b8-ee-65-e6-60-d7,59.60.137.58,IEBox.exe,F:\KGMusic\IEBox.exe
b8-ee-65-e6-60-d7,59.60.137.58,KGService.exe,F:\KGMusic\KGService.exe
b8-ee-65-e6-60-d7,59.60.137.58,KGDaemon.exe,F:\KGMusic\KgDaemon.exe
b8-ee-65-e6-60-d7,59.60.137.58,KuGou.exe,F:\KGMusic\KuGou.exe
b8-ee-65-e6-60-d7,59.60.137.58,kadb.exe,F:\KGMusic\kadb.exe
74-e5-0b-a1-af-be,192.168.1.103,SGPicFaceTool.exe,C:\Program Files\SogouInput\Components\PicFace\1.0.0.1394\SGPicFaceTool.exe
60-02-b4-55-47-2c,192.168.0.100,SearchFilterHost.exe,C:\Windows\system32\SearchFilterHost.exe
60-02-b4-55-47-2c,192.168.0.100,SearchProtocolHost.exe,C:\Windows\system32\SearchProtocolHost.exe
80-56-f2-a5-98-62,192.168.1.7,taskeng.exe,C:\Windows\system32\taskeng.exe
80-56-f2-a5-98-62,192.168.1.7,SGTool.exe,J:\SogouInput\7.8.0.7293\SGTool.exe
02-50-f2-c8-df-28,192.168.0.102,SohuNews.exe,D:\Program Files (x86)\sogoupinyin\7.0.0.9604\SohuNews.exe
d0-27-88-13-12-d5,10.0.0.17,wpscenter.exe,C:\Users\Administrator\AppData\Local\Kingsoft\WPS Office\10.1.0.5399\office6\wpscenter.exe
d0-27-88-13-12-d5,10.0.0.17,taskeng.exe,C:\Windows\System32\taskeng.exe
d0-53-49-bb-01-03,192.168.253.1,SearchFilterHost.exe,C:\Windows\system32\SearchFilterHost.exe
d0-53-49-bb-01-03,192.168.253.1,SearchProtocolHost.exe,C:\Windows\system32\SearchProtocolHost.exe
c4-46-19-0f-5c-e2,192.168.1.100,SearchFilterHost.exe,C:\Windows\system32\SearchFilterHost.exe
c4-46-19-0f-5c-e2,192.168.1.100,SearchProtocolHost.exe,C:\Windows\system32\SearchProtocolHost.exe
22-16-d8-83-af-0d,100.64.6.98,QQPYCloud.exe,E:\一些娱乐文件\Tencent\QQPinyin\4.7.2065.400\QQPYCloud.exe
fc-aa-14-c0-7d-55,192.168.1.104,qqbrowser.exe,d:\Program Files\Tencent\QQBrowser\qqbrowser.exe
44-6d-57-03-26-65,192.168.88.100,Tencentdl.exe,C:\program files (x86)\common files\tencent\qqdownload\131\tencentdl.exe
44-6d-57-03-26-65,192.168.88.100,KGService.exe,E:\KGMusic\8.0.20.18358\KGService.exe
44-6d-57-03-26-65,192.168.88.100,KGDaemon.exe,E:\KGMusic\8.0.20.18358\KgDaemon.exe
44-6d-57-03-26-65,192.168.88.100,kadb.exe,E:\KGMusic\8.0.20.18358\kadb.exe
44-6d-57-03-26-65,192.168.88.100,KuGou.exe,E:\KGMusic\KuGou.exe
00-e0-66-a2-4e-95,192.168.0.102,taskeng.exe,C:\Windows\system32\taskeng.exe
12-f0-2f-cc-bd-b3,192.168.1.104,WmiPrvSE.exe,C:\windows\system32\wbem\wmiprvse.exe
16-27-1e-0e-1d-b9,192.168.1.104,SGTool.exe,D:\输入法\SogouInput\7.8.0.7086\SGTool.exe
90-2b-34-1c-6b-01,192.168.1.101,CCC.exe,C:\Program Files (x86)\AMD\ATI.ACE\Core-Static\CCC.exe
90-2b-34-1c-6b-01,192.168.1.101,MOM.exe,C:\Program Files (x86)\AMD\ATI.ACE\Core-Static\MOM.exe
90-2b-34-1c-6b-01,192.168.1.101,wwbizsrv.exe,C:\Program Files (x86)\Alibaba\wwbizsrv\wwbizsrv.exe
90-2b-34-1c-6b-01,192.168.1.101,GoogleUpdate.exe,C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
90-2b-34-1c-6b-01,192.168.1.101,HZ_DeviceService.exe,C:\Program Files (x86)\ICBCEbankTools\BHDC_MultiLang_UShield2\HZ_DeviceService.exe
90-2b-34-1c-6b-01,192.168.1.101,certd_BHDC_ICBC.exe,C:\Program Files (x86)\ICBCEbankTools\BHDC_MultiLang_UShield2\certd_BHDC_ICBC.exe
90-2b-34-1c-6b-01,192.168.1.101,IcbcDaemon_64.exe,C:\Program Files (x86)\ICBCEbankTools\ICBCAntiPhishing\ICBC_WIN64\IcbcDaemon_64.exe
90-2b-34-1c-6b-01,192.168.1.101,iusb3mon.exe,C:\Program Files (x86)\Intel\Intel(R) USB 3.0 eXtensible Host Controller Driver\Application\iusb3mon.exe
90-2b-34-1c-6b-01,192.168.1.101,DhMachineSvc.exe,C:\Program Files (x86)\Microsoft Device Health\DhMachineSvc.exe
90-2b-34-1c-6b-01,192.168.1.101,DhPluginMgr.exe,C:\Program Files (x86)\Microsoft Device Health\PluginManager\DhPluginMgr.exe
90-2b-34-1c-6b-01,192.168.1.101,aliwssv.exe,C:\Program Files (x86)\alipay\aliedit\5.3.0.3807\aliwssv.exe
90-2b-34-1c-6b-01,192.168.1.101,pcas.exe,C:\Program Files (x86)\alipay\aliedit\5.3.0.3807\pcas.exe
90-2b-34-1c-6b-01,192.168.1.101,secbizsrv.exe,C:\Program Files (x86)\alipay\aliedit\5.3.0.3807\secbizsrv.exe
90-2b-34-1c-6b-01,192.168.1.101,kphonetray.exe,C:\Program Files (x86)\kingsoft\shoujizhushou\kphonetray.exe
90-2b-34-1c-6b-01,192.168.1.101,RAVCpl64.exe,C:\Program Files\Realtek\Audio\HDA\RAVCpl64.exe
90-2b-34-1c-6b-01,192.168.1.101,wmpnetwk.exe,C:\Program Files\Windows Media Player\wmpnetwk.exe
90-2b-34-1c-6b-01,192.168.1.101,Baidu.exe,C:\Users\Administrator\AppData\Local\Baidu\BaiduClient\2.2.7.1473\Baidu.exe
90-2b-34-1c-6b-01,192.168.1.101,BaiduClientRender.exe,C:\Users\Administrator\AppData\Local\Baidu\BaiduClient\2.2.7.1473\BaiduClientRender.exe
90-2b-34-1c-6b-01,192.168.1.101,BaiduGs.exe,C:\Users\Administrator\AppData\Roaming\Baidu\Baidu\plugin\extends\youxijiasuqi\2.0.800.1217\BaiduGs.exe
90-2b-34-1c-6b-01,192.168.1.101,explorer.exe,C:\Windows\Explorer.EXE
90-2b-34-1c-6b-01,192.168.1.101,spoolsv.exe,C:\Windows\System32\spoolsv.exe
90-2b-34-1c-6b-01,192.168.1.101,svchost.exe,C:\Windows\System32\svchost.exe
90-2b-34-1c-6b-01,192.168.1.101,dwm.exe,C:\Windows\system32\Dwm.exe
90-2b-34-1c-6b-01,192.168.1.101,SearchFilterHost.exe,C:\Windows\system32\SearchFilterHost.exe
90-2b-34-1c-6b-01,192.168.1.101,SearchIndexer.exe,C:\Windows\system32\SearchIndexer.exe
90-2b-34-1c-6b-01,192.168.1.101,SearchProtocolHost.exe,C:\Windows\system32\SearchProtocolHost.exe
90-2b-34-1c-6b-01,192.168.1.101,atieclxx.exe,C:\Windows\system32\atieclxx.exe
90-2b-34-1c-6b-01,192.168.1.101,atiesrxx.exe,C:\Windows\system32\atiesrxx.exe
90-2b-34-1c-6b-01,192.168.1.101,conhost.exe,C:\Windows\system32\conhost.exe
90-2b-34-1c-6b-01,192.168.1.101,csrss.exe,C:\Windows\system32\csrss.exe
90-2b-34-1c-6b-01,192.168.1.101,lsass.exe,C:\Windows\system32\lsass.exe
90-2b-34-1c-6b-01,192.168.1.101,lsm.exe,C:\Windows\system32\lsm.exe
90-2b-34-1c-6b-01,192.168.1.101,services.exe,C:\Windows\system32\services.exe
90-2b-34-1c-6b-01,192.168.1.101,svchost.exe,C:\Windows\system32\svchost.exe
90-2b-34-1c-6b-01,192.168.1.101,taskhost.exe,C:\Windows\system32\taskhost.exe
90-2b-34-1c-6b-01,192.168.1.101,WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe
90-2b-34-1c-6b-01,192.168.1.101,wininit.exe,C:\Windows\system32\wininit.exe
90-2b-34-1c-6b-01,192.168.1.101,winlogon.exe,C:\Windows\system32\winlogon.exe
90-2b-34-1c-6b-01,192.168.1.101,kadb.exe,D:\KuGou\KGMusic\8.0.13.18090\kadb.exe
90-2b-34-1c-6b-01,192.168.1.101,ICBCEBankAssist.exe,D:\Program Files\ICBCEbankTools\ICBCSetupIntegration\ICBCEBankAssist.exe
90-2b-34-1c-6b-01,192.168.1.101,yybrowser.exe,D:\yy\8.4.0.4\yybrowser.exe
90-2b-34-1c-6b-01,192.168.1.101,yyplatform.exe,D:\yy\8.4.0.4\yyplatform.exe
90-2b-34-1c-6b-01,192.168.1.101,YY.exe,D:\yy\YY.exe
90-2b-34-1c-6b-01,192.168.1.101,QQPCRealTimeSpeedup.exe,D:\安全管家\QQPCMgr\11.2.17062.222\QQPCRealTimeSpeedup.exe
90-2b-34-1c-6b-01,192.168.1.101,QQPCRTP.exe,D:\安全管家\QQPCMgr\11.2.17062.222\QQPCRtp.exe
90-2b-34-1c-6b-01,192.168.1.101,QQPCTray.exe,D:\安全管家\QQPCMgr\11.2.17062.222\QQPCTray.exe
90-2b-34-1c-6b-01,192.168.1.101,QQPCNetFlow.exe,D:\安全管家\QQPCMgr\11.2.17062.222\plugins\QMNetMon\QQPCNetFlow.exe
90-2b-34-1c-6b-01,192.168.1.101,SGTool.exe,D:\搜狗输入法\7.8.0.7255\SGTool.exe
90-2b-34-1c-6b-01,192.168.1.101,ksgamepro.exe,D:\金山毒霸\kingsoft antivirus\ksgamepro.exe
90-2b-34-1c-6b-01,192.168.1.101,kwsprotect64.exe,D:\金山毒霸\kingsoft antivirus\kwsprotect64.exe
90-2b-34-1c-6b-01,192.168.1.101,kxetray.exe,D:\金山毒霸\kingsoft antivirus\kxetray.exe
90-2b-34-1c-6b-01,192.168.1.101,lolClientX64.exe,F:\lol\bin\zhcn\bin64\lolClientX64.exe
90-2b-34-1c-6b-01,192.168.1.101,smss.exe,\SystemRoot\System32\smss.exe
90-2b-34-1c-6b-01,192.168.1.101,SogouCloud.exe,d:\搜狗输入法\7.8.0.7255\SogouCloud.exe
90-2b-34-1c-6b-01,192.168.1.101,kxescore.exe,d:\金山毒霸\kingsoft antivirus\kxescore.exe
44-8a-5b-5e-0f-69,192.168.1.58,0,0
d8-cb-8a-10-aa-d3,192.168.0.11,taskeng.exe,C:\Windows\System32\taskeng.exe
b0-10-41-f9-52-cb,192.168.191.1,taskeng.exe,C:\Windows\system32\taskeng.exe
74-d0-2b-2a-12-97,192.168.1.101,TQMCenter.exe,d:\腾讯游戏\怪物猎人\怪物猎人online\bin\client\bin32\tqm\TQMCenter.exe
bc-5f-f4-7f-42-42,192.168.31.195,LiveUpdate.exe,C:\Users\yin\AppData\Roaming\NetMaster\LiveUpdate.exe
bc-5f-f4-7f-42-42,192.168.31.195,wsqmcons.exe,C:\Windows\System32\wsqmcons.exe
94-de-80-67-30-e7,192.168.1.100,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe
00-e0-66-9a-cc-bf,192.168.1.108,0,0
f4-ce-46-b5-2d-42,192.168.2.101,ZhuDongFangYu.exe,C:\Program Files (x86)\360\360safe\deepscan\zhudongfangyu.exe
f4-ce-46-b5-2d-42,192.168.2.101,QQProtect.exe,C:\Program Files (x86)\Common Files\Tencent\QQProtect\Bin\QQProtect.exe
f4-ce-46-b5-2d-42,192.168.2.101,nvSCPAPISvr.exe,C:\Program Files (x86)\NVIDIA Corporation\3D Vision\nvSCPAPISvr.exe
f4-ce-46-b5-2d-42,192.168.2.101,NvNetworkService.exe,C:\Program Files (x86)\NVIDIA Corporation\NetService\NvNetworkService.exe
f4-ce-46-b5-2d-42,192.168.2.101,NvBackend.exe,C:\Program Files (x86)\NVIDIA Corporation\Update Core\NvBackend.exe
f4-ce-46-b5-2d-42,192.168.2.101,SogouCloud.exe,C:\Program Files (x86)\SogouInput\7.8.0.7255\SogouCloud.exe
f4-ce-46-b5-2d-42,192.168.2.101,TXPlatform.exe,C:\Program Files (x86)\Tencent\QQ\Bin\TXPlatform.exe
f4-ce-46-b5-2d-42,192.168.2.101,QQProtect.exe,C:\Program Files (x86)\Tencent\QQ\QQProtect\Bin\QQProtect.exe
f4-ce-46-b5-2d-42,192.168.2.101,QQ.exe,C:\Program Files (x86)\Tencent\QQ\bin\QQ.exe
f4-ce-46-b5-2d-42,192.168.2.101,QQExternal.exe,C:\Program Files (x86)\Tencent\QQ\bin\QQExternal.exe
f4-ce-46-b5-2d-42,192.168.2.101,XLaccService.exe,C:\Program Files (x86)\Thunder Network\XlaccAir\bin\XLaccService.exe
f4-ce-46-b5-2d-42,192.168.2.101,aliwssv.exe,C:\Program Files (x86)\alipay\aliedit\5.1.0.3754\aliwssv.exe
f4-ce-46-b5-2d-42,192.168.2.101,pcas.exe,C:\Program Files (x86)\alipay\aliedit\5.1.0.3754\pcas.exe
f4-ce-46-b5-2d-42,192.168.2.101,secbizsrv.exe,C:\Program Files (x86)\alipay\aliedit\5.1.0.3754\secbizsrv.exe
f4-ce-46-b5-2d-42,192.168.2.101,nvtray.exe,C:\Program Files\NVIDIA Corporation\Display\nvtray.exe
f4-ce-46-b5-2d-42,192.168.2.101,nvxdsync.exe,C:\Program Files\NVIDIA Corporation\Display\nvxdsync.exe
f4-ce-46-b5-2d-42,192.168.2.101,GfExperienceService.exe,C:\Program Files\NVIDIA Corporation\GeForce Experience Service\GfExperienceService.exe
f4-ce-46-b5-2d-42,192.168.2.101,NvStreamNetworkService.exe,C:\Program Files\NVIDIA Corporation\NvStreamSrv\NvStreamNetworkService.exe
f4-ce-46-b5-2d-42,192.168.2.101,nvstreamsvc.exe,C:\Program Files\NVIDIA Corporation\NvStreamSrv\nvstreamsvc.exe
f4-ce-46-b5-2d-42,192.168.2.101,猎鹰.exe,C:\Users\Administrator\Desktop\剑三猎鹰内部1119〔完整版〕\Ly\猎鹰.exe
f4-ce-46-b5-2d-42,192.168.2.101,conhost.exe,C:\Windows\System32\conhost.exe
f4-ce-46-b5-2d-42,192.168.2.101,csrss.exe,C:\Windows\System32\csrss.exe
f4-ce-46-b5-2d-42,192.168.2.101,dwm.exe,C:\Windows\System32\dwm.exe
f4-ce-46-b5-2d-42,192.168.2.101,lsass.exe,C:\Windows\System32\lsass.exe
f4-ce-46-b5-2d-42,192.168.2.101,lsm.exe,C:\Windows\System32\lsm.exe
f4-ce-46-b5-2d-42,192.168.2.101,notepad.exe,C:\Windows\System32\notepad.exe
f4-ce-46-b5-2d-42,192.168.2.101,nvvsvc.exe,C:\Windows\System32\nvvsvc.exe
f4-ce-46-b5-2d-42,192.168.2.101,services.exe,C:\Windows\System32\services.exe
